DateTime,TimeSeries0,TimeSeries1,TimeSeries2,TimeSeries3,TimeSeries4,TimeSeries5,TimeSeries6,TimeSeries7,TimeSeries8,TimeSeries9,TimeSeries10,TimeSeries11,TimeSeries12
2023-01-01 00:18:00,479.622793194028,127.52175572168437,458.6288734917891,129.35190588210145,402.5631520370294,119.303529870838,609.1007365273165,58.96465504846251,722.8300536357586,20370.302270918306,38814.79290472039,0.9840023610652516,9.821286096294298
2023-01-01 00:19:00,486.9881978302213,133.205922003478,471.73480114617564,130.9912913525295,373.83381010020554,120.04355396592042,766.9296060616668,56.30939712322637,296.4682655912596,18546.72272711662,38802.14121832925,1.0003839846820894,10.358933048552045
2023-01-01 00:20:00,439.9740951246019,127.86351843456907,484.06368320329386,126.88730325645726,411.8202492157318,119.13966682237792,636.4940539335793,45.035465840457654,68.2730386547097,18760.728942616242,39604.65087626239,1.027163193071868,5.555901392732583
2023-01-01 00:21:00,479.30169388513485,130.159119083696,378.5110429641628,125.97201415557403,369.59998921160764,119.56475539195134,576.5418839143579,46.4776915715335,458.21602287530993,22005.910616083933,37202.674255227794,1.1157537833739248,-0.709309345434848
2023-01-01 00:22:00,463.0299894247288,130.96269827844316,425.398782045737,127.77212038111561,372.4100832936743,120.70357217893289,583.527407086973,37.70569292303473,693.6049999881698,18420.19254215208,40825.93367900075,1.0226049972247682,6.7589986823399535
2023-01-01 00:23:00,451.49685487765856,128.301609055072,461.7519919312779,128.23003836359456,402.16474052986354,119.79867324795441,546.1528986662923,53.92424239774205,227.93865461591616,22053.292853987492,42179.11882691654,0.9803567625196642,15.718148705346616
2023-01-01 00:24:00,447.43095034479865,129.74846790341263,401.92129301498863,128.8267858154256,382.6649954266018,119.92378004291639,691.936847748486,42.4141457582149,779.3767492768727,22827.188303111,37032.59230384651,1.0632871457315458,2.277377605944693
2023-01-01 00:25:00,431.75300574447834,129.87773103879093,501.396698613157,129.09264500285988,446.4781945135952,120.03678638721513,721.586373642246,65.62790468223886,289.3843504405471,19475.21528426499,32112.127876762377,1.0157813017884743,12.726006160773684
2023-01-01 00:26:00,435.4947127388427,129.81152049363442,437.11697718538574,127.89191925938223,390.59716213292694,121.40835552618769,735.0606181800804,58.91272739668721,732.4837787596091,18787.814224649028,38433.4814995212,0.8625755463457301,10.929613720229526
2023-01-01 00:27:00,432.35209068669326,129.5022919707828,439.50632719088105,128.68580622263616,395.87399573801144,121.3147969426117,536.6578696523569,46.60162908337896,644.2997401587919,19547.99206375208,37401.116610536716,1.0214032719020556,14.227352286462457
2023-01-01 00:28:00,465.1056561427453,134.35625435069505,456.8033793650995,129.49928325647684,416.21503134787264,120.7631166892308,624.9969693640318,57.481767186972725,403.8180828145282,18549.116301087142,39289.38958112523,1.0209836902898362,10.401325618737122
2023-01-01 00:29:00,456.609018596055,130.65085926980564,412.29511199220735,128.75194347681213,423.4707776289,120.18679521139454,583.527407086973,67.33582306211683,658.8392910883719,18216.112465376405,38061.50019441162,0.9986677528881922,7.880949894194639
2023-01-01 00:30:00,490.32474466195407,129.3066354105207,387.88301508779404,126.87476205549173,365.7834813813752,120.9696409177967,611.1217333094166,34.66515416724002,671.0863937228686,23862.565692872355,31276.699852133497,1.0538474617248543,0.3101876284272258
2023-01-01 00:31:00,468.2623950064801,132.55221129159486,403.41324293442915,130.6944205860005,406.53375440910105,120.30794197857058,623.2223183640008,44.95982099178364,786.393389497606,21423.641841789704,39809.061395283876,0.9853167710536221,15.812464608030272
2023-01-01 00:32:00,507.962176142395,129.94206311344854,423.7609416712996,130.1479065527502,400.13623765288236,119.44431334378173,696.6534299289983,43.68290512381748,737.3496955905481,14886.554427133658,38516.84110808189,0.9997958135275049,9.72690879818233
2023-01-01 00:33:00,452.8670972152674,128.5587928368803,378.87564924798335,128.16059528088138,394.52186892918763,121.33718709876987,679.4001433386488,46.9091791410339,789.3890064430802,20803.191377044175,37126.81599926618,1.0035151444266108,2.1686039116186357
2023-01-01 00:34:00,465.38518586127475,130.7995850202905,362.48179008728323,128.4935111817245,390.8021294462897,120.32558064005296,580.7887190532197,67.1934716104305,528.8313698001677,20128.824092137555,36049.1891539579,1.034716138182302,8.259069366115138
2023-01-01 00:35:00,458.2622805613904,125.187267850694,427.8226388507419,129.36725210850577,396.8351890044048,120.66917393111284,678.858331188071,52.43495548465416,353.1204912307729,18848.611605026694,37906.00502329749,0.947222978672163,9.269681387552444
2023-01-01 00:36:00,524.5982608212498,131.90678469807725,413.11789603350763,126.14969803871824,393.7388258391665,119.88445953539774,551.4733715448087,43.67914945947859,746.8520698819583,19036.026191194305,36720.556507119174,0.9898534646005122,4.2074089436419975
2023-01-01 00:37:00,432.85895803189436,130.58120535253627,421.81030069249397,127.64811865880306,441.6036693527392,120.77368706284534,572.7373537289003,48.01725376182,854.6951323996639,18960.517980384622,37344.73057152835,0.9676936100074804,9.538164258762222
2023-01-01 00:38:00,468.95322099172375,129.1628919448445,429.5503279225162,133.06564683100498,387.92163463212745,119.19048133093231,596.8845906250301,67.02315635329674,1047.7039512438741,16944.45548886225,33152.078807911224,1.040414307729156,14.301971900806251
2023-01-01 00:39:00,443.17017421137695,129.0749695553953,461.56205239828773,130.08264684085177,397.5984931669668,120.57879528029862,587.4677472826786,62.2612836078618,105.46983761658919,22635.680329499774,37408.94124816883,0.9845940676235924,19.181541987394468
2023-01-01 00:40:00,505.9056809774419,130.1347207723736,508.9837442242962,129.12736152004948,386.27160040019555,118.92842648658672,540.4903448672188,34.2678190080765,624.3701388888888,21456.441274139168,36543.740652456545,0.9491801866384476,11.573393895890476
2023-01-01 00:41:00,490.72304823123244,128.155105445733,431.6624551369896,128.2815961452606,396.03494508085817,119.10509949287045,634.0080504747668,39.31027402202953,398.3339896523397,17994.121437492737,42071.27242167818,0.951436122184194,15.800614061805334
2023-01-01 00:42:00,447.20842478171807,129.48565424117348,476.6053889721044,129.5632949579592,382.6649954266018,118.8326595166174,608.39244507248,52.62493058501018,930.8043333899616,19038.509091841588,41335.55969215398,0.9958333333333333,6.93736798147539
2023-01-01 00:43:00,460.2636567254122,125.47679503622037,478.1245057237875,127.91014913760516,421.6473053553477,119.74664845866673,653.2344503804072,67.9837693465147,363.9508314367426,20148.457915232288,38680.17091885957,0.967486142062184,17.210058091683464
2023-01-01 00:44:00,437.4127985199821,130.2672673753339,417.56124404436827,126.87941362732855,351.0895013801265,119.24855138906409,586.5351036048066,56.117590695008545,999.2170124384352,18750.85002371806,38724.48863782288,1.0418219537031028,13.734214464758459
2023-01-01 00:45:00,462.62955645129796,126.50822620348168,419.23048322712134,130.33392523555707,402.9578808196641,121.10322420419344,467.6037827245043,62.40999261046663,480.95888482721284,18934.07688304493,39787.54796603565,0.939495458093436,12.506659376164922
2023-01-01 00:46:00,452.877473581029,129.99868803790704,385.88801362547315,127.42507776955617,394.08678921328664,118.52922402409592,637.7413653484263,50.44669000677588,372.3797052826385,21385.907285994253,37509.01168662889,0.997448331589466,9.520190217103412
2023-01-01 00:47:00,485.25007341968194,129.53303515915903,457.19391399322217,128.8138413608814,453.45427876160136,119.66009191435937,613.2450583839219,47.78073197014664,1260.993639554948,22069.261776974734,37837.998162539254,1.0672820363131161,7.740591095088155
2023-01-01 00:48:00,440.85195660371807,132.40273437982594,397.579162856673,129.23172355354214,378.2498501213924,119.71515968772351,590.8065062630543,50.97428343732072,346.30090190843083,19648.69541012949,39138.929164773275,0.9976357552616499,15.103157821258893
2023-01-01 00:49:00,474.36341013008513,130.9726543387284,497.2625345507808,126.10073140700253,334.2261110133211,119.95221561754849,689.8798415356537,50.40466394622508,954.1627289831508,17990.55167881762,35058.12199735223,1.0229764802603962,0.23134054690066996
2023-01-01 00:50:00,419.32073579514116,127.34466375835633,467.9594561474742,129.05916413736907,418.8978745311867,119.2618739786232,684.7201970995335,47.993549221156904,298.3003317203201,17982.606717560415,37595.77888186394,1.050800037273211,4.51839549912882
2023-01-01 00:51:00,470.2985064863338,131.61390753035695,421.12433318446546,128.96229647408634,413.4457977652456,122.16899613110148,591.8593268635104,48.66300463083357,623.8726109892704,18486.18485527184,41079.00388146802,1.034761032746747,17.39290552791403
2023-01-01 00:52:00,367.89422351354915,132.5381998254912,409.81418950107667,129.63482743403273,432.05755835757043,120.86604950570528,552.9511571905811,49.72171198574436,333.72516443778784,21012.03093154452,36399.273248168756,1.0132270917171107,6.456708859399216
2023-01-01 00:53:00,432.79672687138975,130.8445395377062,427.8226388507419,129.02728359742076,381.20919408006614,119.26704211751014,591.1421125388176,51.591929442725856,455.2687273737342,17431.70007830766,34893.87348146525,1.0025853013233499,22.346224407484968
2023-01-01 00:54:00,424.7008114997572,130.92245722185538,436.0792719681163,127.93119240265428,431.5043014828236,121.28367708396962,583.527407086973,46.47387527499604,858.7676455051752,21235.795760653757,38406.421644637885,1.0168677018711085,11.592775150773505
2023-01-01 00:55:00,421.8161535265629,128.9178937392217,415.3360735934332,126.58421352468004,420.1411013147882,122.30669880103379,588.0598477681319,47.271913917985636,738.0603660705124,23253.435554763695,40901.51233401533,1.0137650086898673,8.012133583059681
2023-01-01 00:56:00,455.76833398607045,129.78180773218247,401.367480588502,128.40171312297625,377.3819193654231,120.16355586864657,635.9958242357692,55.023171269468406,778.2561066523359,22758.22449949075,34566.74265309577,0.9921478017388148,1.911133034022714
2023-01-01 00:57:00,400.8548849971901,129.25747045789387,433.43724259959106,125.18594340259975,396.80602364367894,120.09990091519434,620.4749676023695,51.36341676713726,404.18553038350876,19494.460521277637,36109.97272429004,1.0097387844436743,9.014815841863204
2023-01-01 00:58:00,508.7865466371293,130.56819827125537,431.06181987610836,127.72600776963507,397.95959923721045,120.15955128858414,577.6000114111719,46.778472603446616,579.5524862973999,15939.881967476198,34549.13884980898,1.0177668352186429,-1.0032670466111266
2023-01-01 00:59:00,481.0327969831336,133.97808885725226,420.6986750098144,128.80836113154518,408.6157098039761,118.64831065061475,681.5272375813734,38.64576396284049,212.9842972661723,14616.084879404329,37667.6836283074,0.9867444550615926,4.39491664840298
2023-01-01 01:00:00,465.77166234141333,128.252025744682,398.6906601247044,130.42891265018284,380.1516825290307,121.06326159774461,630.6232824950589,56.39112726658742,286.36682474279667,18876.060108776554,34887.625146889324,0.9958333333333333,5.299351087778056
2023-01-01 01:01:00,445.17172986901716,129.29023535719134,496.41382787249614,128.95765971804127,360.4284926587436,119.89580888181287,583.527407086973,42.01250983358744,748.6867218689399,16458.505233940254,43760.456067950276,1.0276244517983486,7.530295564386619
2023-01-01 01:02:00,435.13083296494807,129.5022919707828,365.476202805364,127.536513793505,373.3269345660507,119.78358139809234,544.616300700155,52.514296248461676,671.437281855547,16927.493445717857,37326.22493265536,0.9933369749743973,9.760748051279947
2023-01-01 01:03:00,415.7488869754129,129.3505789838369,467.09904661424974,128.74348769374132,433.79174078946437,121.5607992762956,694.1157391495603,64.201272610777,575.5508605085515,16665.88749037838,39340.60568122009,0.885862191443541,13.717515082213373
2023-01-01 01:04:00,397.4723324736173,128.60538703166506,445.7780743531396,128.56114351064537,383.6643206873621,119.9569439570109,532.6967282150183,54.72823918440031,839.5364780661457,21102.164255268108,36651.68462736906,0.9958333333333333,23.924091481412173
2023-01-01 01:05:00,468.32713970634154,128.2204910111502,461.11446742245556,129.78747526960413,403.9989191024641,120.1728707359172,709.3220205409107,57.7190277496093,624.3701388888888,18675.478760428534,37577.80098550411,1.0040249615025463,13.615388576430961
2023-01-01 01:06:00,442.2388494106432,129.4000814555727,463.9584923191934,130.4955275302781,437.347240387018,120.35306468130396,616.196363347022,49.19160585093141,1005.6877951016453,21867.6092604136,38012.741459509256,1.026157363624219,11.060600491439605
2023-01-01 01:07:00,421.0032152978778,129.22673437835545,455.3695556227545,131.5430755902665,413.23821283966095,120.29585428384881,573.3861131372316,46.10379929271981,404.88599951189434,19043.5540941178,38616.74185395741,1.0309945158577924,7.877657090050846
2023-01-01 01:08:00,456.04734377037073,128.04112223421808,426.85959034286554,130.57253986896038,413.12517786345217,120.5176914403238,560.1423225970575,66.18015098812548,632.8895621620549,20589.356345944747,46804.7885658135,0.9958333333333333,14.30297075343416
2023-01-01 01:09:00,440.56485105996353,129.5022919707828,398.8657863146094,126.62093879184883,405.7455713002058,120.46157958753992,564.1286197636997,57.00043524094708,605.0088829052153,15420.047627773863,37299.031945319475,0.9926701646627913,8.035309503777814
2023-01-01 01:10:00,426.592562329276,130.9450958742272,449.2611476125252,128.74491749098803,401.5110439430066,120.34345171404063,644.5756940032421,39.84104357905407,45.39507273043671,20483.437163781353,42533.566656413335,0.9637575588341134,9.840277777777779
2023-01-01 01:11:00,460.857977699524,131.21008512447494,433.72264451193524,129.74974949642106,392.5400892673436,120.72604193815098,569.474142869495,41.7927010425532,837.9700164864055,16813.949815636894,37472.51675306965,1.038867178762673,15.213031262417697
2023-01-01 01:12:00,540.338434067278,129.5474156023085,391.76716153743166,127.79688549039821,405.48375382018594,120.5283557814602,676.7394400890629,38.10771971931125,1062.9645196371052,21022.73489408628,44477.86673271131,1.0014192434324387,19.280759260967002
2023-01-01 01:13:00,469.33858844649325,129.5022919707828,394.1834172653849,129.63159744474623,357.20120993468066,119.52346564388617,705.1081135955712,57.89577767239955,708.696464639772,22816.937490489523,40181.68157658919,1.0603005072838616,8.387649810539804
2023-01-01 01:14:00,454.0762334996475,129.5022919707828,448.3587036844547,129.63159744474623,376.62486739588854,119.7497677165398,716.5534125686346,58.550900336727736,780.6966734574578,21084.668658168906,39000.71100692752,1.0386203834400047,13.144634655937109
2023-01-01 01:15:00,432.45783286065665,128.31832074495878,470.508889280252,130.05413817706662,359.6948493586217,118.25148251397864,646.1737635188564,59.00530216799233,697.1638722000921,21813.355184426884,39425.33445675014,0.9798054593415761,5.833730633398742
2023-01-01 01:16:00,455.76833398607045,129.5022919707828,424.3829868644029,129.58687326364839,386.71964808836225,119.7899166869193,695.7522287449059,66.00916347884831,766.2352772419398,22397.51555887507,45716.317694700745,1.0442233617667882,11.61588914332453
2023-01-01 01:17:00,481.2708300404052,128.96504557889818,449.2986304215069,128.2633848967956,361.4882128708044,120.93825569068328,624.0843074805612,54.40932794778916,704.954955556167,21679.57209437764,40910.3031792821,1.0216523536108635,7.162761634109005
2023-01-01 01:18:00,450.3165815443372,128.9626343887593,411.19791868915667,129.99485667380094,399.83676312446187,119.42310724573228,613.0652858245711,58.20126858995145,751.7283585606027,18186.920888376768,37053.126388888886,0.9921471207182582,6.072240358705924
2023-01-01 01:19:00,457.1190559997409,129.55541805292034,425.2111193758009,129.03734740731198,386.1716361749924,119.9569439570109,492.7291852542454,47.73062416732176,962.4837924449532,18378.355375507555,41019.19503901954,0.9782663240878424,19.643150370086225
2023-01-01 01:20:00,504.62010178739416,129.98940917862836,430.427305263957,130.71622018988248,396.7550973190226,119.32101860324889,583.527407086973,61.23119553367137,981.2122236384948,18290.388223695485,37392.55111018324,1.0406473962533067,18.663394579777147
2023-01-01 01:21:00,466.06313168623734,129.84075845208747,438.3506046314224,128.05304378149296,423.2722869989702,120.85349758449219,548.744381025914,51.08582755117891,346.614018045048,15862.541106103956,38456.95726464558,1.1161470571476446,10.936582900451027
2023-01-01 01:22:00,394.92515016578614,129.17040681959548,485.0549073118159,129.3693514035091,383.3694474008426,120.36963880148983,514.0205285935233,53.6878506268149,359.8368167323993,17322.54222764874,39396.92640781808,1.0117118224184432,11.279157257028924
2023-01-01 01:23:00,484.67746677250267,132.08207239937272,445.72206559091,126.8424780052555,395.18010184505727,121.70178467467044,513.6771816486718,57.37588453107367,911.1729547096113,20343.332832852975,38823.71255107568,1.0743774968659612,-2.2431002641114883
2023-01-01 01:24:00,431.43116205574563,126.95700553775677,479.6969174081347,126.74787638797855,361.21473487227786,119.09685646134966,631.4004653266873,53.83012511092877,550.3030055276638,21491.04227818498,39682.97880760904,0.9976060356013482,8.33754383490589
2023-01-01 01:25:00,410.33106165670426,129.5067416423181,440.03863587111096,126.64903892117904,401.0219642771869,119.20302771584237,688.2279630970572,60.52235333006826,761.1896574934976,16123.568292751,39901.08031242447,0.9981354822909453,15.325039137875427
2023-01-01 01:26:00,495.09422519960657,130.0628127330522,448.36588919743656,129.85543075881378,413.27762145416494,120.1264049372888,550.1708175356324,72.08146757017019,983.1831304467016,16530.77121722296,37961.14431336223,1.008090270281572,20.60144491929286
2023-01-01 01:27:00,463.30349934852546,131.87707408168606,471.1265979820268,127.65942310788729,443.85714623620663,121.07388883068768,670.4169089814596,54.18658967970437,566.8424618149937,19186.937947212613,37120.299234103106,1.0724802609424913,11.355010129071351
2023-01-01 01:28:00,478.30350315347664,131.16286825931962,383.4828072645833,130.40695740714224,354.0820071696841,119.9611046009671,647.2372875164872,61.92739680686486,849.857390053656,22599.62643858566,41990.470141632664,1.0132619864617407,5.90896431074785
2023-01-01 01:29:00,425.72195478140026,129.5942519141809,464.05865574479367,125.19126711263134,449.0756361372618,121.26672671962183,624.7600002550478,31.69624028648763,638.7702763788972,18439.357675893425,35908.453105806366,0.9800433058909547,9.092209524973498
2023-01-01 01:30:00,392.1499260881919,127.48941713992109,436.7548336091519,128.6147244546821,423.4117804684615,120.92441844938627,612.8999453640843,52.27877345320088,728.0984123656758,22156.050814184873,35174.63135863495,1.0052066363130574,7.517749196059343
2023-01-01 01:31:00,477.5244744442389,127.46288660272786,422.49882365202177,128.24524229972192,379.67531010204203,118.29937931601656,680.1316278960858,45.83169552474609,437.6226624242935,17016.06971824412,41499.55197366308,0.9975982355403219,16.663656131778563
2023-01-01 01:32:00,480.715698715878,129.29465118640408,410.6323006760117,126.54379692500724,403.7225373340663,119.92485561941153,561.5264137736384,57.016419183547995,1055.8971141946581,18101.516966055704,36023.2312892727,1.0021155948704161,8.256725141452357
2023-01-01 01:33:00,454.74093876251914,131.47153094704748,427.8226388507419,129.47234609345134,382.0593165260634,119.97606099844198,630.7069297029543,50.329167734736885,662.5795960430823,18485.66979825515,38461.2930740318,0.9958333333333333,-2.5319624600323376
2023-01-01 01:34:00,479.05981821842124,128.86412355383362,386.86014675629525,129.01552491963287,372.4428686298059,119.46174540390138,644.9323255317865,54.496684818044145,954.4898826341966,16507.217045791334,37403.942683093024,1.079581519048771,7.514371849530114
2023-01-01 01:35:00,504.15804812037106,130.14787215774336,473.75897556290994,130.1950658412395,337.47510926229273,119.78623167872756,617.2759554475138,48.088519847298905,994.6225396491548,19961.154210438977,40025.505811404626,1.0259085372381285,6.215646858620654
2023-01-01 01:36:00,406.73278986746897,131.92816269291035,396.55087542702,127.73152848568928,450.0116410392209,118.51180217621094,510.1936493216617,71.73297959389711,470.5982046181584,18214.122916666667,41783.58003068217,0.9569839815195148,-2.764834634666368
2023-01-01 01:37:00,424.468260699412,130.00628453133433,430.07081193224417,125.25873676122528,415.19675152372054,119.43848174630897,485.0090500395208,64.09378290728466,723.9682218413154,19377.816022383762,37681.40744128144,0.9891769798615769,3.1718089067765423
2023-01-01 01:38:00,426.24134078484883,128.48769545325595,383.3895896446215,126.71183616781316,412.76026140666363,119.5073492412948,524.7118609612902,42.23436599148229,844.6695197035344,17930.951787206064,39051.47596126275,0.9695707963786088,9.827970772253707
2023-01-01 01:39:00,468.2098910798247,131.21998034303627,412.7065239884694,126.77313129853403,390.7195748577362,120.12567811047765,634.2020470193988,33.92877788153861,94.85275964905418,16772.82345273901,39601.00956690483,0.9286424841369374,6.083133453718043
2023-01-01 01:40:00,419.40137526789397,127.32198142474682,413.1285416078439,130.51867023702158,409.45066264891176,120.38218084713533,533.7063392328756,30.941700242347228,657.4429278109993,13679.098367865243,38392.70318887727,0.9717347619939082,10.675381720564465
2023-01-01 01:41:00,460.510722618279,129.5022919707828,483.7752125375649,129.79337554863935,351.52576359247644,119.9569439570109,432.97253794592893,53.635650645225375,213.00651859468076,21711.44096532001,35400.62939602638,1.0628056953934675,3.2360889525906273
2023-01-01 01:42:00,480.38317468532586,127.17493988380197,442.12488022147016,130.94955277350022,406.4314819897771,117.96109698549905,515.0737162832156,73.91625087862674,843.6335994459388,19177.16374404269,37053.126388888886,0.9905449817044045,11.228524109174726
2023-01-01 01:43:00,445.962659853899,129.22889411773315,460.6123376113834,128.99089652636894,374.1888803537162,119.9569439570109,583.7392332027712,56.3264371256743,641.4456190144363,18437.6855827639,37040.81004126097,0.9920558596443031,11.06634537267204
2023-01-01 01:44:00,455.76833398607045,128.24551199284312,427.8226388507419,126.7975433225624,362.0400935923186,120.57901736834688,637.7540198104383,48.250889931770914,411.42645825886757,19979.981787591474,37053.126388888886,0.9385220104773552,-1.055128059542664
2023-01-01 01:45:00,427.63273256316904,127.40594541476263,407.27622236955426,130.15689691452383,419.57918938826435,120.18261279630072,670.0197184280288,42.77818147845643,536.4716848522353,19871.330271815827,39329.28281172279,0.9899528907221977,9.840277777777779
2023-01-01 01:46:00,383.4140955342267,131.78620320869206,477.1305535174058,129.27554301785335,383.5614916400207,120.02918193832393,614.4999659445359,49.03112183989856,540.6049940349127,19834.279952349123,41572.49670340895,1.0163439101957599,9.195729458004726
2023-01-01 01:47:00,424.2827039060315,130.4491893773385,434.5170064678067,126.44136318147638,428.305506861685,119.75089147383436,681.7291540040119,37.10610169999323,365.6059510023477,19481.956290346825,41628.095004078554,1.0753744610481266,6.895365897956369
2023-01-01 01:48:00,504.8989575403932,129.23288976322186,480.28763049719794,132.02495657560095,372.8369699211868,120.80610615714384,548.511403651064,38.43664292129478,785.5428979857672,18537.11193863034,40189.04626325451,1.165270372425727,9.905965493449337
2023-01-01 01:49:00,448.98428874716296,132.2016202885619,430.14076866551295,127.37876873881704,420.9194544486277,120.21661905142113,581.7054160278207,60.63093676778343,482.46763346807757,17891.547945404494,37656.81549504255,1.0290198921945675,9.025504887043812
2023-01-01 01:50:00,459.60075347159056,130.31579623766444,436.56147111237226,128.881723871315,340.51663293759,121.55279228580302,598.8811803086311,54.666963872457394,706.0383376730225,20657.141558754633,37718.48380347127,0.998367550004156,13.94667643757563
2023-01-01 01:51:00,448.16696471293676,132.22515227897358,445.3867078834624,128.9617908301847,400.52551158913457,120.60468273404955,676.4436239741167,59.945382626392046,802.7769874611472,20572.552103237194,36989.30590545752,0.9222730154939347,1.103504844635566
2023-01-01 01:52:00,477.07147153073777,127.85243786605741,415.25216603546625,129.48976524715047,418.54219085088135,120.44269409824271,580.0697791200707,54.48670022546043,967.1133874363263,21934.267212669583,36359.55640667251,1.0027849665680055,9.840277777777779
2023-01-01 01:53:00,471.05541630071104,129.31826929834693,403.70316611251224,129.27863082688117,431.23902414585586,120.76064502918348,526.4986027823802,58.36893545619795,483.1454266116169,23306.373891911076,38551.81265531534,1.0394471452753087,15.042800472546745
2023-01-01 01:54:00,518.0617507991535,130.6287714548599,445.1489766988983,131.61813943230078,431.11362110065767,120.77960611894314,607.9689657269068,60.77872686881569,503.714519780605,21857.708135164234,34822.28127713216,0.9222423921255934,8.929101257119852
2023-01-01 01:55:00,423.21218007530297,128.83307775233743,430.9914985879216,130.15305672732032,399.1437282453966,119.5110994132696,630.3888396537311,54.539463777449086,751.4177856578749,17289.86009295563,39267.32834830935,1.0024757160451159,9.840277777777779
2023-01-01 01:56:00,415.9058505296865,128.37872395465624,447.16725831010945,127.83145234608776,397.27818917456324,121.64030612423926,534.6702115100117,66.07984531717103,835.4949100076238,18221.410509776244,37053.126388888886,0.9330182471030923,13.410864542157277
